file,page_num,line_num,word_num,left,top,right,delta,width,height,conf,text
FDP_Wahlprogramm_2021,25,7,7,1500,3144,1743,27,243,53,96.619873,verfallen.
FDP_Wahlprogramm_2021,25,7,8,1770,3147,1924,243,154,51,96.56752,Wenn
FDP_Wahlprogramm_2021,25,7,9,2167,3144,2363,24,196,68,93.269958,dungen
FDP_Wahlprogramm_2021,25,7,10,2387,3179,2418,23,31,4,92.859261,-
FDP_Wahlprogramm_2021,25,7,11,2441,3144,2822,27,381,69,96.598114,beispielsweise
FDP_Wahlprogramm_2021,25,7,12,2849,3144,3193,23,344,53,93.293663,medizinische
FDP_Wahlprogramm_2021,25,7,13,3216,3144,3637,27,421,69,92.643394,Teleoperationen
FDP_Wahlprogramm_2021,25,7,14,3664,3144,3785,0,121,53,96.434624,oder
FDP_Wahlprogramm_2021,25,8,1,296,3236,379,22,83,46,96.534958,wir
FDP_Wahlprogramm_2021,25,8,2,401,3228,771,24,370,68,96.512917,grundlegende
FDP_Wahlprogramm_2021,25,8,3,795,3228,1120,23,325,69,96.215019,europäische
FDP_Wahlprogramm_2021,25,8,4,1143,3231,1303,23,160,51,96.773941,Werte
FDP_Wahlprogramm_2021,25,8,5,1326,3236,1419,26,93,46,96.74749,wie
FDP_Wahlprogramm_2021,25,8,6,1445,3228,1651,29,206,63,93.283226,"Freiheit,"
FDP_Wahlprogramm_2021,25,8,7,1680,3228,1933,234,253,53,82.952118,Demokra-
FDP_Wahlprogramm_2021,25,8,8,2167,3240,2455,26,288,41,92.215958,autonomes
FDP_Wahlprogramm_2021,25,8,9,2481,3228,2674,31,193,53,96.504494,Fahren.
FDP_Wahlprogramm_2021,25,8,10,2705,3233,2788,24,83,48,93.277527,Die
FDP_Wahlprogramm_2021,25,8,11,2812,3228,3364,23,552,68,91.79483,diskriminierungsfreie
FDP_Wahlprogramm_2021,25,8,12,3387,3228,3756,30,369,68,96.396797,Ausgestaltung
FDP_Wahlprogramm_2021,25,8,13,3786,3236,3837,0,51,45,96.768723,ist
FDP_Wahlprogramm_2021,25,9,1,297,3319,356,26,59,45,96.676384,tie
FDP_Wahlprogramm_2021,25,9,2,382,3311,475,28,93,53,96.87149,und
FDP_Wahlprogramm_2021,25,9,3,503,3311,837,24,334,68,96.364182,Bürgerrechte
FDP_Wahlprogramm_2021,25,9,4,861,3311,985,29,124,53,96.695068,auch
FDP_Wahlprogramm_2021,25,9,5,1014,3319,1053,27,39,44,96.213974,in
FDP_Wahlprogramm_2021,25,9,6,1080,3319,1212,21,132,45,96.889565,einer
FDP_Wahlprogramm_2021,25,9,7,1233,3311,1540,26,307,53,92.838036,zunehmend
FDP_Wahlprogramm_2021,25,9,8,1566,3311,1922,244,356,68,88.695755,digitalisierten
FDP_Wahlprogramm_2021,25,9,9,2166,3311,2725,26,559,54,89.186684,wettbewerbsrechtlich
FDP_Wahlprogramm_2021,25,9,10,2751,3311,3089,0,338,53,95.548454,abzusichern.
FDP_Wahlprogramm_2021,25,10,1,299,3394,392,25,93,53,93.192467,und
FDP_Wahlprogramm_2021,25,10,2,417,3394,883,25,466,68,91.571289,datengetriebenen
FDP_Wahlprogramm_2021,25,10,3,908,3394,1031,21,123,54,96.715088,Welt
FDP_Wahlprogramm_2021,25,10,4,1052,3394,1478,26,426,53,95.934708,aufrechterhalten
FDP_Wahlprogramm_2021,25,10,5,1504,3394,1693,29,189,63,93.286568,"wollen,"
FDP_Wahlprogramm_2021,25,10,6,1722,3394,1856,0,134,53,93.002853,brau-
FDP_Wahlprogramm_2021,25,11,1,297,3478,418,25,121,53,96.638985,chen
FDP_Wahlprogramm_2021,25,11,2,443,3486,526,22,83,46,96.149994,wir
FDP_Wahlprogramm_2021,25,11,3,548,3486,658,24,110,45,96.149994,eine
FDP_Wahlprogramm_2021,25,11,4,682,3486,984,21,302,61,96.713074,europaweit
FDP_Wahlprogramm_2021,25,11,5,1005,3478,1305,27,300,53,96.403481,einheitliche
FDP_Wahlprogramm_2021,25,11,6,1332,3478,1659,510,327,68,96.44558,Regulierung.
FDP_Wahlprogramm_2021,25,11,7,2169,3478,2558,26,389,68,96.52179,Nachhaltige
FDP_Wahlprogramm_2021,25,11,8,2584,3478,3053,0,469,53,95.87899,Rechenzentren
FDP_Wahlprogramm_2021,25,12,1,297,3644,796,23,499,68,92.461487,Cybersicherheit
FDP_Wahlprogramm_2021,25,12,2,819,3644,1062,1104,243,53,95.645988,stärken
FDP_Wahlprogramm_2021,25,12,3,2166,3647,2268,25,102,51,96.796295,Wir
FDP_Wahlprogramm_2021,25,12,4,2293,3649,2418,27,125,48,96.500084,Freie
FDP_Wahlprogramm_2021,25,12,5,2445,3644,2759,26,314,53,96.368965,Demokraten
FDP_Wahlprogramm_2021,25,12,6,2785,3644,2955,29,170,54,96.637047,wollen
FDP_Wahlprogramm_2021,25,12,7,2984,3644,3292,27,308,68,96.657364,nachhaltige
FDP_Wahlprogramm_2021,25,12,8,3319,3644,3720,0,401,53,96.388374,Rechenzentren.
FDP_Wahlprogramm_2021,25,1,1,2166,3731,2320,25,154,51,96.344246,Wenn
FDP_Wahlprogramm_2021,25,1,2,2345,3736,2428,23,83,46,96.79631,wir
FDP_Wahlprogramm_2021,25,1,3,2451,3728,2531,24,80,53,96.753059,die
FDP_Wahlprogramm_2021,25,1,4,2555,3728,2790,26,235,53,96.689384,Chancen
FDP_Wahlprogramm_2021,25,1,5,2816,3728,2902,23,86,53,96.849197,der
FDP_Wahlprogramm_2021,25,1,6,2925,3728,3153,26,228,68,96.628174,digitalen
FDP_Wahlprogramm_2021,25,1,7,3179,3728,3572,26,393,53,96.372902,Transformation
FDP_Wahlprogramm_2021,25,1,8,3598,3728,3665,0,67,53,96.803711,für
FDP_Wahlprogramm_2021,25,2,1,296,3814,398,25,102,51,96.60907,Wir
FDP_Wahlprogramm_2021,25,2,2,423,3816,548,27,125,48,96.884727,Freie
FDP_Wahlprogramm_2021,25,2,3,575,3811,889,26,314,53,96.466621,Demokraten
FDP_Wahlprogramm_2021,25,2,4,915,3811,1085,26,170,54,96.862488,wollen
FDP_Wahlprogramm_2021,25,2,5,1111,3811,1192,23,81,53,92.934692,die
FDP_Wahlprogramm_2021,25,2,6,1215,3811,1633,22,418,69,92.261505,Cybersicherheit
FDP_Wahlprogramm_2021,25,2,7,1655,3811,1857,313,202,53,96.735527,stärken.
FDP_Wahlprogramm_2021,25,2,8,2170,3811,2298,25,128,53,96.333961,mehr
FDP_Wahlprogramm_2021,25,2,9,2323,3811,2713,25,390,68,96.715981,Nachhaltigkeit
FDP_Wahlprogramm_2021,25,2,10,2738,3823,2906,25,168,41,96.006599,nutzen
FDP_Wahlprogramm_2021,25,2,11,2931,3811,3120,30,189,63,96.577438,"wollen,"
FDP_Wahlprogramm_2021,25,2,12,3150,3819,3335,25,185,45,96.259888,müssen
FDP_Wahlprogramm_2021,25,2,13,3360,3819,3443,20,83,46,97.008919,wir
FDP_Wahlprogramm_2021,25,2,14,3463,3833,3547,23,84,31,97.008736,vor
FDP_Wahlprogramm_2021,25,2,15,3570,3811,3708,28,138,53,97.005005,allem
FDP_Wahlprogramm_2021,25,2,16,3736,3811,3812,0,76,53,96.834572,bei
FDP_Wahlprogramm_2021,25,3,1,300,3899,431,26,131,48,93.299622,Denn
FDP_Wahlprogramm_2021,25,3,2,457,3894,874,25,417,69,91.139862,Cybersicherheit
FDP_Wahlprogramm_2021,25,3,3,899,3902,950,21,51,45,96.951653,ist
FDP_Wahlprogramm_2021,25,3,4,971,3894,1052,22,81,53,93.226524,die
FDP_Wahlprogramm_2021,25,3,5,1074,3894,1407,24,333,53,91.978058,Achillesferse
FDP_Wahlprogramm_2021,25,3,6,1431,3894,1521,26,90,53,93.263016,des
FDP_Wahlprogramm_2021,25,3,7,1547,3894,1885,282,338,53,92.316208,Informations-
FDP_Wahlprogramm_2021,25,3,8,2167,3894,2261,30,94,53,96.289444,den
FDP_Wahlprogramm_2021,25,3,9,2291,3894,2674,27,383,53,96.571175,Rechenzentren
FDP_Wahlprogramm_2021,25,3,10,2701,3894,2772,26,71,53,93.261818,als
FDP_Wahlprogramm_2021,25,3,11,2798,3894,3244,22,446,53,92.995399,Basisinfrastruktur
FDP_Wahlprogramm_2021,25,3,12,3266,3894,3426,25,160,53,96.859467,dieser
FDP_Wahlprogramm_2021,25,3,13,3451,3894,3761,0,310,68,96.709602,Entwicklung
FDP_Wahlprogramm_2021,25,4,1,296,3978,548,30,252,53,92.928085,zeitalters.
FDP_Wahlprogramm_2021,25,4,2,578,3978,790,25,212,53,96.626587,Deshalb
FDP_Wahlprogramm_2021,25,4,3,815,3978,1060,25,245,53,96.849678,brauchen
FDP_Wahlprogramm_2021,25,4,4,1085,3986,1168,22,83,46,96.70462,wir
FDP_Wahlprogramm_2021,25,4,5,1190,3986,1300,23,110,45,96.906242,eine
FDP_Wahlprogramm_2021,25,4,6,1323,3978,1600,28,277,53,93.245575,tatsächlich
FDP_Wahlprogramm_2021,25,4,7,1628,3978,1932,237,304,53,91.633606,umsetzbare
FDP_Wahlprogramm_2021,25,4,8,2169,3978,2430,31,261,68,96.110138,beginnen.
FDP_Wahlprogramm_2021,25,4,9,2461,3983,2632,23,171,48,96.70787,Bereits
FDP_Wahlprogramm_2021,25,4,10,2655,3978,2822,24,167,53,96.724632,aktuell
FDP_Wahlprogramm_2021,25,4,11,2846,3978,3043,26,197,54,96.554047,werden
FDP_Wahlprogramm_2021,25,4,12,3069,3978,3214,29,145,53,96.554047,durch
FDP_Wahlprogramm_2021,25,4,13,3243,3986,3511,22,268,45,93.291336,innovative
FDP_Wahlprogramm_2021,25,4,14,3533,3978,3781,0,248,53,92.646683,Technolo-
FDP_Wahlprogramm_2021,25,5,1,299,4061,392,25,93,53,93.250389,und
FDP_Wahlprogramm_2021,25,5,2,417,4061,548,24,131,68,91.559265,agile
FDP_Wahlprogramm_2021,25,5,3,572,4061,1257,30,685,69,92.782806,Cybersicherheitsstrategie.
FDP_Wahlprogramm_2021,25,5,4,1287,4061,1603,24,316,53,96.430603,Bestandteile
FDP_Wahlprogramm_2021,25,5,5,1627,4061,1789,378,162,53,96.620522,davon
FDP_Wahlprogramm_2021,25,5,6,2167,4069,2297,27,130,60,92.332283,"gien,"
FDP_Wahlprogramm_2021,25,5,7,2324,4061,2584,24,260,54,91.81665,Softwares
FDP_Wahlprogramm_2021,25,5,8,2608,4069,2759,23,151,46,93.305893,sowie
FDP_Wahlprogramm_2021,25,5,9,2782,4061,3279,27,497,68,91.446213,energieeffizientere
FDP_Wahlprogramm_2021,25,5,10,3306,4061,3703,28,397,53,81.659187,IT-Architekturen
FDP_Wahlprogramm_2021,25,5,11,3731,4061,3824,0,93,53,96.971741,und
FDP_Wahlprogramm_2021,25,6,1,300,4152,485,26,185,45,96.383583,müssen
FDP_Wahlprogramm_2021,25,6,2,511,4152,586,25,75,45,96.739227,ein
FDP_Wahlprogramm_2021,25,6,3,611,4144,889,24,278,54,93.29863,wirksames
FDP_Wahlprogramm_2021,25,6,4,913,4144,1671,23,758,68,90.765366,Schwachstellenmanagement
FDP_Wahlprogramm_2021,25,6,5,1694,4144,1787,25,93,53,96.754601,und
FDP_Wahlprogramm_2021,25,6,6,1812,4152,1887,278,75,45,96.754601,ein
FDP_Wahlprogramm_2021,25,6,7,2165,4144,2312,26,147,53,95.876045,vieles
FDP_Wahlprogramm_2021,25,6,8,2338,4144,2467,22,129,53,96.63002,mehr
FDP_Wahlprogramm_2021,25,6,9,2489,4144,2645,27,156,68,96.599464,große
FDP_Wahlprogramm_2021,25,6,10,2672,4144,2954,24,282,53,96.738426,Fortschritte
FDP_Wahlprogramm_2021,25,6,11,2978,4144,3045,22,67,53,96.879654,für
FDP_Wahlprogramm_2021,25,6,12,3067,4144,3162,29,95,53,93.278816,den
FDP_Wahlprogramm_2021,25,6,13,3191,4144,3583,29,392,68,92.355438,nachhaltigeren
FDP_Wahlprogramm_2021,25,6,14,3612,4144,3793,0,181,53,96.626976,Betrieb
FDP_Wahlprogramm_2021,25,7,1,300,4228,439,21,139,53,96.685204,Recht
FDP_Wahlprogramm_2021,25,7,2,460,4228,544,20,84,53,96.744781,auf
FDP_Wahlprogramm_2021,25,7,3,564,4228,976,28,412,68,96.74427,Verschlüsselung
FDP_Wahlprogramm_2021,25,7,4,1004,4236,1121,30,117,45,96.778076,sein.
FDP_Wahlprogramm_2021,25,7,5,1151,4233,1285,25,134,48,96.738205,Dazu
FDP_Wahlprogramm_2021,25,7,6,1310,4228,1526,27,216,68,96.603989,gehören
FDP_Wahlprogramm_2021,25,7,7,1553,4228,1789,23,236,53,96.502617,ebenfalls
FDP_Wahlprogramm_2021,25,7,8,1812,4228,1893,274,81,53,96.846436,die
FDP_Wahlprogramm_2021,25,7,9,2167,4228,2342,30,175,53,96.743759,erzielt.
FDP_Wahlprogramm_2021,25,7,10,2372,4228,2587,25,215,53,96.641693,Darüber
FDP_Wahlprogramm_2021,25,7,11,2612,4228,2781,22,169,53,96.441956,hinaus
FDP_Wahlprogramm_2021,25,7,12,2803,4228,2973,26,170,54,96.755623,wollen
FDP_Wahlprogramm_2021,25,7,13,2999,4236,3081,23,82,46,96.682915,wir
FDP_Wahlprogramm_2021,25,7,14,3104,4228,3248,27,144,53,96.682915,durch
FDP_Wahlprogramm_2021,25,7,15,3275,4228,3369,26,94,53,96.774452,den
FDP_Wahlprogramm_2021,25,7,16,3395,4228,3633,25,238,68,93.291428,gezielten
FDP_Wahlprogramm_2021,25,7,17,3658,4231,3771,0,113,50,93.180229,Aus-
FDP_Wahlprogramm_2021,25,8,1,296,4311,523,22,227,68,96.868431,Vorgabe
FDP_Wahlprogramm_2021,25,8,2,545,4333,637,27,92,31,93.260536,von
FDP_Wahlprogramm_2021,25,8,3,664,4311,1131,29,467,69,91.556015,security-by-design
FDP_Wahlprogramm_2021,25,8,4,1160,4311,1380,27,220,53,96.929169,inklusive
FDP_Wahlprogramm_2021,25,8,5,1407,4311,1611,26,204,68,96.678558,Haftung
FDP_Wahlprogramm_2021,25,8,6,1637,4311,1724,25,87,53,93.291298,der
FDP_Wahlprogramm_2021,25,8,7,1749,4316,1854,315,105,48,92.497429,Her-
FDP_Wahlprogramm_2021,25,8,8,2169,4311,2265,25,96,53,95.515915,bau
FDP_Wahlprogramm_2021,25,8,9,2290,4311,2377,25,87,53,93.292656,der
FDP_Wahlprogramm_2021,25,8,10,2402,4311,2955,27,553,68,92.275284,Forschungsförderung
FDP_Wahlprogramm_2021,25,8,11,2982,4311,3049,22,67,53,93.275337,für
FDP_Wahlprogramm_2021,25,8,12,3071,4319,3286,23,215,60,92.180084,energie-
FDP_Wahlprogramm_2021,25,8,13,3309,4311,3402,28,93,53,91.507645,und
FDP_Wahlprogramm_2021,25,8,14,3430,4333,3725,0,295,31,91.507645,ressourcen-
FDP_Wahlprogramm_2021,25,9,1,298,4394,592,28,294,53,89.605087,stellerinnen
FDP_Wahlprogramm_2021,25,9,2,620,4394,713,28,93,53,96.618462,und
FDP_Wahlprogramm_2021,25,9,3,741,4394,987,23,246,53,96.618462,Hersteller
FDP_Wahlprogramm_2021,25,9,4,1010,4394,1077,23,67,53,96.98513,für
FDP_Wahlprogramm_2021,25,9,5,1100,4394,1346,27,246,63,96.442978,"Schäden,"
FDP_Wahlprogramm_2021,25,9,6,1373,4394,1453,24,80,53,96.953247,die
FDP_Wahlprogramm_2021,25,9,7,1477,4394,1729,27,252,68,96.803299,fahrlässig
FDP_Wahlprogramm_2021,25,9,8,1756,4394,1901,267,145,53,96.582344,durch
FDP_Wahlprogramm_2021,25,9,9,2168,4394,2414,27,246,69,92.829941,sparende
FDP_Wahlprogramm_2021,25,9,10,2441,4394,2779,23,338,53,91.500366,Informations-
FDP_Wahlprogramm_2021,25,9,11,2802,4394,2895,29,93,53,93.036415,und
FDP_Wahlprogramm_2021,25,9,12,2924,4394,3548,22,624,53,90.835045,Kommunikationstechnik
FDP_Wahlprogramm_2021,25,9,13,3570,4402,3721,0,151,46,96.872597,sowie
FDP_Wahlprogramm_2021,25,10,1,300,4478,803,25,503,53,73.246376,IT-Sicherheitslücken
FDP_Wahlprogramm_2021,25,10,2,828,4478,1102,20,274,53,96.800308,verursacht
FDP_Wahlprogramm_2021,25,10,3,1122,4478,1337,29,215,63,96.373489,"werden,"
FDP_Wahlprogramm_2021,25,10,4,1366,4478,1459,25,93,53,96.501457,und
FDP_Wahlprogramm_2021,25,10,5,1484,4486,1594,22,110,45,96.538063,eine
FDP_Wahlprogramm_2021,25,10,6,1616,4478,1960,207,344,69,96.825714,Verpflichtung
FDP_Wahlprogramm_2021,25,10,7,2167,4478,2312,25,145,53,96.910706,durch
FDP_Wahlprogramm_2021,25,10,8,2337,4481,2545,22,208,50,96.147484,Anreize
FDP_Wahlprogramm_2021,25,10,9,2567,4500,2651,21,84,31,93.246368,zur
FDP_Wahlprogramm_2021,25,10,10,2672,4478,3145,24,473,68,92.470863,Abwärmenutzung
FDP_Wahlprogramm_2021,25,10,11,3169,4500,3261,29,92,31,96.380661,von
FDP_Wahlprogramm_2021,25,10,12,3290,4478,3674,26,384,53,96.380661,Rechenzentren
FDP_Wahlprogramm_2021,25,10,13,3700,4478,3781,0,81,53,96.696983,die
FDP_Wahlprogramm_2021,25,11,1,297,4561,383,25,86,53,93.291901,der
FDP_Wahlprogramm_2021,25,11,2,408,4561,798,29,390,53,92.50885,Herstellerinnen
FDP_Wahlprogramm_2021,25,11,3,827,4561,920,28,93,53,96.593803,und
FDP_Wahlprogramm_2021,25,11,4,948,4561,1205,26,257,63,96.442154,"Hersteller,"
FDP_Wahlprogramm_2021,25,11,5,1231,4561,1465,25,234,54,96.815231,während
FDP_Wahlprogramm_2021,25,11,6,1490,4561,1577,24,87,53,96.890411,der
FDP_Wahlprogramm_2021,25,11,7,1601,4561,1819,351,218,53,96.502815,üblichen
FDP_Wahlprogramm_2021,25,11,8,2170,4561,2397,26,227,53,96.629829,nächsten
FDP_Wahlprogramm_2021,25,11,9,2423,4561,2610,29,187,68,94.876389,großen
FDP_Wahlprogramm_2021,25,11,10,2639,4561,2893,27,254,53,96.638268,Potentiale
FDP_Wahlprogramm_2021,25,11,11,2920,4561,3096,28,176,63,95.677917,"heben,"
FDP_Wahlprogramm_2021,25,11,12,3124,4583,3195,26,71,31,95.677917,um
FDP_Wahlprogramm_2021,25,11,13,3221,4561,3331,25,110,53,96.318855,dem
FDP_Wahlprogramm_2021,25,11,14,3356,4561,3451,25,95,53,96.566406,Ziel
FDP_Wahlprogramm_2021,25,11,15,3476,4561,3562,26,86,53,93.287994,der
FDP_Wahlprogramm_2021,25,11,16,3588,4561,3748,0,160,53,90.574699,Klima-
FDP_Wahlprogramm_2021,25,12,1,300,4644,709,22,409,68,92.35878,Nutzungsdauer
FDP_Wahlprogramm_2021,25,12,2,731,4652,867,26,136,45,96.751587,eines
FDP_Wahlprogramm_2021,25,12,3,893,4644,1111,26,218,53,96.865189,Produkts
FDP_Wahlprogramm_2021,25,12,4,1137,4644,1353,22,216,69,96.835434,Updates
FDP_Wahlprogramm_2021,25,12,5,1375,4666,1459,21,84,31,96.538994,zur
FDP_Wahlprogramm_2021,25,12,6,1480,4644,1749,26,269,68,96.76548,Verfügung
FDP_Wahlprogramm_2021,25,12,7,1775,4667,1834,336,59,30,96.840881,zu
FDP_Wahlprogramm_2021,25,12,8,2170,4644,2431,19,261,53,91.666206,neutralität
FDP_Wahlprogramm_2021,25,12,9,2450,4666,2542,29,92,31,96.410698,von
FDP_Wahlprogramm_2021,25,12,10,2571,4644,2955,26,384,53,96.410698,Rechenzentren
FDP_Wahlprogramm_2021,25,12,11,2981,4652,3122,25,141,45,96.728798,einen
FDP_Wahlprogramm_2021,25,12,12,3147,4652,3371,27,224,46,96.826942,weiteren
FDP_Wahlprogramm_2021,25,12,13,3398,4644,3560,25,162,53,96.325836,Schritt
FDP_Wahlprogramm_2021,25,12,14,3585,4644,3734,21,149,53,96.708359,näher
FDP_Wahlprogramm_2021,25,12,15,3755,4667,3815,0,60,30,96.956947,zu
FDP_Wahlprogramm_2021,25,13,1,298,4728,474,30,176,53,96.260941,stellen.
FDP_Wahlprogramm_2021,25,13,2,504,4728,742,24,238,53,93.280365,Effiziente
FDP_Wahlprogramm_2021,25,13,3,766,4728,953,24,187,53,92.922096,Schutz-
FDP_Wahlprogramm_2021,25,13,4,977,4728,1070,24,93,53,93.282906,und
FDP_Wahlprogramm_2021,25,13,5,1094,4728,1667,26,573,69,92.504196,Verteidigungssysteme
FDP_Wahlprogramm_2021,25,13,6,1693,4736,1879,290,186,45,96.868996,müssen
FDP_Wahlprogramm_2021,25,13,7,2169,4728,2404,0,235,53,94.80703,kommen.
FDP_Wahlprogramm_2021,25,14,1,300,4819,339,26,39,44,96.729477,in
FDP_Wahlprogramm_2021,25,14,2,365,4811,452,22,87,53,92.001717,der
FDP_Wahlprogramm_2021,25,14,3,474,4811,892,22,418,69,91.576279,Cybersicherheit
FDP_Wahlprogramm_2021,25,14,4,914,4823,1021,23,107,41,96.185295,stets
FDP_Wahlprogramm_2021,25,14,5,1044,4816,1254,29,210,63,96.744324,Vorrang
FDP_Wahlprogramm_2021,25,14,6,1283,4811,1462,30,179,53,96.696182,haben.
FDP_Wahlprogramm_2021,25,14,7,1492,4811,1704,24,212,53,96.463402,Deshalb
FDP_Wahlprogramm_2021,25,14,8,1728,4811,1874,0,146,53,96.869179,sollen
FDP_Wahlprogramm_2021,25,15,1,300,4894,665,27,365,63,96.721565,"Unternehmen,"
FDP_Wahlprogramm_2021,25,15,2,692,4894,772,26,80,53,96.296539,die
FDP_Wahlprogramm_2021,25,15,3,798,4894,1189,29,391,68,93.29921,umfangreichen
FDP_Wahlprogramm_2021,25,15,4,1218,4894,1775,27,557,68,92.279846,Einflussmöglichkeiten
FDP_Wahlprogramm_2021,25,15,5,1802,4902,1968,0,166,45,92.88002,autori-
FDP_Wahlprogramm_2021,25,16,1,297,4986,419,25,122,45,92.410416,tärer
FDP_Wahlprogramm_2021,25,16,2,444,4983,636,26,192,63,95.919418,Regime
FDP_Wahlprogramm_2021,25,16,3,662,4978,970,29,308,68,95.922005,"unterliegen,"
FDP_Wahlprogramm_2021,25,16,4,999,4978,1122,26,123,53,96.377365,beim
FDP_Wahlprogramm_2021,25,16,5,1148,4978,1347,28,199,53,96.699188,Ausbau
FDP_Wahlprogramm_2021,25,16,6,1375,4978,1609,25,234,53,96.867638,kritischer
FDP_Wahlprogramm_2021,25,16,7,1634,4978,1940,0,306,53,96.74707,Infrastruktur
FDP_Wahlprogramm_2021,25,17,1,296,5069,389,23,93,46,96.475113,wie
FDP_Wahlprogramm_2021,25,17,2,412,5061,522,26,110,53,92.850937,dem
FDP_Wahlprogramm_2021,25,17,3,548,5064,779,26,231,51,91.389099,5G-Netz
FDP_Wahlprogramm_2021,25,17,4,805,5061,927,23,122,53,96.715378,nicht
FDP_Wahlprogramm_2021,25,17,5,950,5061,1161,20,211,68,96.220657,beteiligt
FDP_Wahlprogramm_2021,25,17,6,1181,5061,1395,27,214,54,96.220657,werden.
FDP_Wahlprogramm_2021,25,17,7,1422,5064,1524,25,102,51,96.397552,Wir
FDP_Wahlprogramm_2021,25,17,8,1549,5061,1717,27,168,53,95.380966,lehnen
FDP_Wahlprogramm_2021,25,17,9,1744,5061,1942,0,198,68,96.617714,digitale
FDP_Wahlprogramm_2021,25,18,1,296,5144,810,28,514,68,92.372444,Vergeltungsschläge
FDP_Wahlprogramm_2021,25,18,2,838,5144,1158,27,320,67,92.112747,(Hackbacks)
FDP_Wahlprogramm_2021,25,18,3,1185,5144,1269,27,84,63,96.707375,"ab,"
FDP_Wahlprogramm_2021,25,18,4,1296,5144,1362,26,66,53,96.753639,da
FDP_Wahlprogramm_2021,25,18,5,1388,5152,1457,23,69,45,96.38369,sie
FDP_Wahlprogramm_2021,25,18,6,1480,5144,1561,23,81,53,96.890915,die
FDP_Wahlprogramm_2021,25,18,7,1584,5144,1772,22,188,53,96.538101,Gefahr
FDP_Wahlprogramm_2021,25,18,8,1794,5152,1930,240,136,45,96.733055,eines
FDP_Wahlprogramm_2021,25,18,9,2170,5149,2254,26,84,48,96.298508,Die
FDP_Wahlprogramm_2021,25,18,10,2280,5144,2511,23,231,53,95.792564,moderne
FDP_Wahlprogramm_2021,25,18,11,2534,5144,2832,23,298,54,96.772667,Arbeitswelt
FDP_Wahlprogramm_2021,25,18,12,2855,5144,2998,19,143,53,96.407387,bietet
FDP_Wahlprogramm_2021,25,18,13,3017,5144,3274,24,257,68,95.521629,vielfältige
FDP_Wahlprogramm_2021,25,18,14,3298,5144,3533,26,235,53,96.756729,Chancen
FDP_Wahlprogramm_2021,25,18,15,3559,5144,3626,22,67,53,93.281509,für
FDP_Wahlprogramm_2021,25,18,16,3648,5144,3824,0,176,53,92.55349,Arbeit-
FDP_Wahlprogramm_2021,25,19,1,297,5228,526,25,229,68,93.299561,digitalen
FDP_Wahlprogramm_2021,25,19,2,551,5231,855,26,304,51,83.039093,Wettrüstens
FDP_Wahlprogramm_2021,25,19,3,881,5228,1063,28,182,68,96.599434,bergen
FDP_Wahlprogramm_2021,25,19,4,1091,5228,1184,28,93,53,96.585335,und
FDP_Wahlprogramm_2021,25,19,5,1212,5228,1334,22,122,53,96.855995,nicht
FDP_Wahlprogramm_2021,25,19,6,1356,5228,1436,23,80,53,93.293411,die
FDP_Wahlprogramm_2021,25,19,7,1459,5233,1733,28,274,48,92.535767,Täterinnen
FDP_Wahlprogramm_2021,25,19,8,1761,5228,1854,316,93,53,96.758926,und
FDP_Wahlprogramm_2021,25,19,9,2170,5228,2507,29,337,53,92.814705,nehmerinnen
FDP_Wahlprogramm_2021,25,19,10,2536,5228,2629,24,93,53,96.00103,und
FDP_Wahlprogramm_2021,25,19,11,2653,5228,3027,27,374,63,96.037064,"Arbeitnehmer,"
FDP_Wahlprogramm_2021,25,19,12,3054,5228,3436,26,382,68,96.337189,Selbstständige
FDP_Wahlprogramm_2021,25,19,13,3462,5228,3555,28,93,53,93.255997,und
FDP_Wahlprogramm_2021,25,19,14,3583,5233,3734,0,151,48,87.928436,Unter-
FDP_Wahlprogramm_2021,25,20,1,296,5316,437,28,141,58,96.513412,"Täter,"
FDP_Wahlprogramm_2021,25,20,2,465,5311,673,25,208,53,96.561417,sondern
FDP_Wahlprogramm_2021,25,20,3,698,5311,835,24,137,53,96.659561,zivile
FDP_Wahlprogramm_2021,25,20,4,859,5311,1017,22,158,69,96.273773,Opfer
FDP_Wahlprogramm_2021,25,20,5,1039,5311,1218,30,179,53,96.533669,treffen.
FDP_Wahlprogramm_2021,25,20,6,1248,5316,1325,25,77,48,96.533669,Für
FDP_Wahlprogramm_2021,25,20,7,1350,5311,1479,22,129,53,91.634186,mehr
FDP_Wahlprogramm_2021,25,20,8,1501,5311,1919,251,418,69,91.567741,Cybersicherheit
FDP_Wahlprogramm_2021,25,20,9,2170,5311,2390,28,220,53,96.581169,nehmen.
FDP_Wahlprogramm_2021,25,20,10,2418,5315,2497,23,79,49,96.926842,Sie
FDP_Wahlprogramm_2021,25,20,11,2520,5311,2800,19,280,68,96.700005,ermöglicht
FDP_Wahlprogramm_2021,25,20,12,2819,5333,2903,22,84,31,97.008575,vor
FDP_Wahlprogramm_2021,25,20,13,2925,5311,3063,26,138,53,96.845436,allem
FDP_Wahlprogramm_2021,25,20,14,3089,5319,3164,25,75,45,96.852066,ein
FDP_Wahlprogramm_2021,25,20,15,3189,5311,3330,22,141,53,96.645378,Mehr
FDP_Wahlprogramm_2021,25,20,16,3352,5333,3414,29,62,31,96.970596,an
FDP_Wahlprogramm_2021,25,20,17,3443,5311,3767,0,324,53,96.751137,individueller
