file,page_num,line_num,word_num,left,top,right,delta,width,height,conf,text
AFD_Wahlprogramm_2021,133,27,3,1781,3330,2193,19,412,70,96.425407,unverzüglich
AFD_Wahlprogramm_2021,133,27,4,2212,3346,2283,17,71,38,96.505424,zu
AFD_Wahlprogramm_2021,133,27,5,2300,3330,2591,0,291,54,96.505424,beenden.
AFD_Wahlprogramm_2021,133,28,1,850,3429,949,22,99,52,96.35257,Die
AFD_Wahlprogramm_2021,133,28,2,971,3426,1170,18,199,55,96.35257,Pflicht
AFD_Wahlprogramm_2021,133,28,3,1188,3443,1325,18,137,38,96.613892,zum
AFD_Wahlprogramm_2021,133,28,4,1343,3432,1561,20,218,65,96.527252,Tragen
AFD_Wahlprogramm_2021,133,28,5,1581,3429,1746,19,165,52,96.894501,einer
AFD_Wahlprogramm_2021,133,28,6,1765,3427,1963,20,198,54,96.518471,Maske
AFD_Wahlprogramm_2021,133,28,7,1983,3427,2205,15,222,54,96.217819,lehnen
AFD_Wahlprogramm_2021,133,28,8,2220,3429,2323,20,103,51,96.537399,wir
AFD_Wahlprogramm_2021,133,28,9,2343,3427,2425,0,82,54,96.606865,ab.
AFD_Wahlprogramm_2021,133,29,1,850,3623,986,18,136,52,92.203949,Eine
AFD_Wahlprogramm_2021,133,29,2,1004,3620,1465,23,461,70,92.101532,verpflichtende
AFD_Wahlprogramm_2021,133,29,3,1488,3620,1761,21,273,71,96.030701,Impfung
AFD_Wahlprogramm_2021,133,29,4,1782,3615,1984,17,202,67,96.199913,(direkt
AFD_Wahlprogramm_2021,133,29,5,2001,3621,2125,19,124,54,96.345009,und
AFD_Wahlprogramm_2021,133,29,6,2144,3615,2424,0,280,68,96.554634,"indirekt),"
AFD_Wahlprogramm_2021,133,30,1,850,3720,1530,23,680,60,90.651779,"Immunitätsausweise,"
AFD_Wahlprogramm_2021,133,30,2,1553,3720,1728,21,175,52,96.337639,sowie
AFD_Wahlprogramm_2021,133,30,3,1749,3718,2020,17,271,70,95.973595,Tracking
AFD_Wahlprogramm_2021,133,30,4,2037,3723,2195,23,158,64,95.973595,Apps
AFD_Wahlprogramm_2021,133,30,5,2218,3718,2361,20,143,54,95.947891,oder
AFD_Wahlprogramm_2021,133,30,6,2381,3720,2642,0,261,68,96.050415,sonstige
AFD_Wahlprogramm_2021,133,31,1,848,3810,1746,18,898,76,87.103287,Überwachungsmaßnahmen
AFD_Wahlprogramm_2021,133,31,2,1764,3816,1985,15,221,54,96.790909,lehnen
AFD_Wahlprogramm_2021,133,31,3,2000,3818,2104,19,104,51,96.790909,wir
AFD_Wahlprogramm_2021,133,31,4,2123,3816,2205,0,82,54,96.623482,ab.
AFD_Wahlprogramm_2021,134,1,1,1607,343,2184,108,577,64,90.844452,Gesundheitspolitik
AFD_Wahlprogramm_2021,134,1,2,2292,348,2389,0,97,46,94.951057,135
AFD_Wahlprogramm_2021,134,1,1,354,643,471,14,117,51,96.350479,Wir
AFD_Wahlprogramm_2021,134,1,2,485,640,697,20,212,55,96.139488,wollen
AFD_Wahlprogramm_2021,134,1,3,717,640,885,19,168,55,95.928528,dafür
AFD_Wahlprogramm_2021,134,1,4,904,657,1132,23,228,54,96.689987,"sorgen,"
AFD_Wahlprogramm_2021,134,1,5,1155,640,1290,23,135,55,96.861641,dass
AFD_Wahlprogramm_2021,134,1,6,1313,640,1416,20,103,55,95.461975,der
AFD_Wahlprogramm_2021,134,1,7,1436,640,1771,19,335,55,91.289101,Öffentliche
AFD_Wahlprogramm_2021,134,1,8,1790,640,1914,0,124,55,96.528358,und
AFD_Wahlprogramm_2021,134,1,1,353,738,919,22,566,55,88.008331,wissenschaftliche
AFD_Wahlprogramm_2021,134,1,2,941,738,1177,23,236,55,96.302902,Diskurs
AFD_Wahlprogramm_2021,134,1,3,1200,741,1375,22,175,52,96.768127,sowie
AFD_Wahlprogramm_2021,134,1,4,1397,738,1488,19,91,55,96.201706,die
AFD_Wahlprogramm_2021,134,1,5,1507,738,1777,20,270,71,96.778351,Achtung
AFD_Wahlprogramm_2021,134,1,6,1797,738,1901,0,104,55,96.154396,des
AFD_Wahlprogramm_2021,134,1,1,358,835,1051,21,693,71,92.041245,Meinungspluralismus
AFD_Wahlprogramm_2021,134,1,2,1072,835,1329,17,257,71,96.497513,gewahrt
AFD_Wahlprogramm_2021,134,1,3,1346,835,1593,0,247,55,96.9132,bleiben.
AFD_Wahlprogramm_2021,134,1,1,354,1032,471,18,117,51,96.700203,Wir
AFD_Wahlprogramm_2021,134,1,2,489,1029,725,20,236,55,96.629448,fordern
AFD_Wahlprogramm_2021,134,1,3,745,1029,836,23,91,55,96.44175,die
AFD_Wahlprogramm_2021,134,1,4,859,1029,1157,19,298,55,95.693993,Rückkehr
AFD_Wahlprogramm_2021,134,1,5,1176,1046,1246,18,70,38,96.97419,zu
AFD_Wahlprogramm_2021,134,1,6,1264,1029,1604,16,340,55,93.304092,bewährten
AFD_Wahlprogramm_2021,134,1,7,1620,1029,2101,0,481,55,75.575714,wissenschaftli-
AFD_Wahlprogramm_2021,134,1,1,358,1126,510,20,152,55,93.20948,chen
AFD_Wahlprogramm_2021,134,1,2,530,1126,1154,19,624,71,90.26078,Diagnosemethoden
AFD_Wahlprogramm_2021,134,1,3,1173,1143,1274,19,101,38,96.828186,zur
AFD_Wahlprogramm_2021,134,1,4,1293,1126,1674,21,381,71,95.164963,Feststellung
AFD_Wahlprogramm_2021,134,1,5,1695,1129,1859,0,164,52,96.904198,einer
AFD_Wahlprogramm_2021,134,1,1,358,1224,656,23,298,55,96.641365,Infektion.
AFD_Wahlprogramm_2021,134,1,2,679,1227,780,21,101,51,93.291138,Ein
AFD_Wahlprogramm_2021,134,1,3,801,1224,1177,25,376,55,92.171249,Schnelltest-
AFD_Wahlprogramm_2021,134,1,4,1202,1224,1345,20,143,55,93.282036,oder
AFD_Wahlprogramm_2021,134,1,5,1365,1229,1661,24,296,58,91.648041,"PCR-Test,"
AFD_Wahlprogramm_2021,134,1,6,1685,1224,1788,18,103,55,95.219521,der
AFD_Wahlprogramm_2021,134,1,7,1806,1224,1925,0,119,55,95.219521,laut
AFD_Wahlprogramm_2021,134,1,1,358,1321,694,16,336,55,96.547523,Entwickler
AFD_Wahlprogramm_2021,134,1,2,710,1321,834,17,124,55,95.675621,und
AFD_Wahlprogramm_2021,134,1,3,851,1326,1024,22,173,50,94.921486,WHO
AFD_Wahlprogramm_2021,134,1,4,1046,1321,1218,19,172,55,96.397736,allein
AFD_Wahlprogramm_2021,134,1,5,1237,1321,1397,19,160,55,96.656738,nicht
AFD_Wahlprogramm_2021,134,1,6,1416,1338,1553,20,137,38,93.28614,zum
AFD_Wahlprogramm_2021,134,1,7,1573,1321,2078,0,505,55,89.959747,Infektionsnach-
AFD_Wahlprogramm_2021,134,1,1,353,1421,493,22,140,52,96.317841,weis
AFD_Wahlprogramm_2021,134,1,2,515,1421,787,19,272,68,87.228088,geeignet
AFD_Wahlprogramm_2021,134,1,3,806,1418,1019,21,213,55,86.335434,istund
AFD_Wahlprogramm_2021,134,1,4,1040,1418,1261,20,221,55,93.29261,dessen
AFD_Wahlprogramm_2021,134,1,5,1281,1418,1862,22,581,70,91.523453,Falschpositiv-Rate
AFD_Wahlprogramm_2021,134,1,6,1884,1435,1954,0,70,38,96.896729,zu
AFD_Wahlprogramm_2021,134,1,1,356,1515,647,18,291,55,93.293549,künstlich
AFD_Wahlprogramm_2021,134,1,2,665,1515,1041,20,376,55,92.245163,überhöhten
AFD_Wahlprogramm_2021,134,1,3,1061,1515,1554,19,493,55,92.751511,Inzidenzwerten
AFD_Wahlprogramm_2021,134,1,4,1573,1515,1743,0,170,63,96.256836,"führt,"
AFD_Wahlprogramm_2021,134,1,1,356,1613,557,20,201,71,96.710892,länger
AFD_Wahlprogramm_2021,134,1,2,577,1613,667,24,90,55,96.83239,die
AFD_Wahlprogramm_2021,134,1,3,691,1613,1021,21,330,71,96.258392,Grundlage
AFD_Wahlprogramm_2021,134,1,4,1042,1613,1134,20,92,55,93.287796,für
AFD_Wahlprogramm_2021,134,1,5,1154,1613,1967,0,813,71,90.951202,Freiheitsbeschränkungen
AFD_Wahlprogramm_2021,134,1,1,358,1710,540,20,182,55,96.068474,durch
AFD_Wahlprogramm_2021,134,1,2,560,1710,824,15,264,55,96.481873,staatlich
AFD_Wahlprogramm_2021,134,1,3,839,1710,1188,22,349,55,93.288208,verordnete
AFD_Wahlprogramm_2021,134,1,4,1210,1710,1571,23,361,63,90.264679,"Lockdowns,"
AFD_Wahlprogramm_2021,134,1,5,1594,1710,1967,0,373,71,91.248741,Zugangsbe-
AFD_Wahlprogramm_2021,134,1,1,358,1807,813,17,455,71,88.336273,schränkungen
AFD_Wahlprogramm_2021,134,1,2,830,1807,954,22,124,55,96.696869,und
AFD_Wahlprogramm_2021,134,1,3,976,1810,1350,22,374,63,96.596474,Quarantäne
AFD_Wahlprogramm_2021,134,1,4,1372,1810,1513,0,141,52,96.596474,sein.
AFD_Wahlprogramm_2021,134,1,1,356,2000,598,13,242,71,96.430397,Impfen
AFD_Wahlprogramm_2021,134,1,2,611,2017,789,14,178,39,96.256981,muss
AFD_Wahlprogramm_2021,134,1,3,803,2000,1111,12,308,72,96.18531,freiwillig
AFD_Wahlprogramm_2021,134,1,4,1123,2000,1372,945,249,56,96.031982,bleiben
AFD_Wahlprogramm_2021,134,1,6,2317,2056,2608,0,291,48,93.213654,Schwerpunkt
AFD_Wahlprogramm_2021,134,1,1,358,2141,457,18,99,52,93.216042,Die
AFD_Wahlprogramm_2021,134,1,2,475,2138,592,17,117,54,91.653214,AfD
AFD_Wahlprogramm_2021,134,1,3,609,2138,915,19,306,71,96.60228,verteidigt
AFD_Wahlprogramm_2021,134,1,4,934,2138,1036,24,102,55,96.964935,das
AFD_Wahlprogramm_2021,134,1,5,1060,2138,1428,20,368,55,96.559135,Grundrecht
AFD_Wahlprogramm_2021,134,1,6,1448,2138,1551,13,103,55,96.595337,auf
AFD_Wahlprogramm_2021,134,1,7,1564,2138,1922,304,358,70,96.657509,körperliche
AFD_Wahlprogramm_2021,134,1,8,2226,2125,2342,7,116,49,90.657745,williger
AFD_Wahlprogramm_2021,134,1,9,2349,2126,2577,0,228,48,90.365173,Hygine-
AFD_Wahlprogramm_2021,134,2,1,2227,2194,2512,18,285,50,86.878181,majsnahmen
AFD_Wahlprogramm_2021,134,2,2,2530,2195,2615,0,85,37,96.10569,und
AFD_Wahlprogramm_2021,134,1,1,356,2235,838,17,482,55,91.908173,Unversehrtheit
AFD_Wahlprogramm_2021,134,1,2,855,2235,979,20,124,55,96.470459,und
AFD_Wahlprogramm_2021,134,1,3,999,2235,1090,19,91,55,96.849632,die
AFD_Wahlprogramm_2021,134,1,4,1109,2241,1589,15,480,65,96.25946,Verantwortung
AFD_Wahlprogramm_2021,134,1,5,1604,2235,1770,0,166,71,95.547005,jedes
AFD_Wahlprogramm_2021,134,1,1,357,2333,449,19,92,55,96.732155,für
AFD_Wahlprogramm_2021,134,1,2,468,2336,679,20,211,52,96.053299,seinen
AFD_Wahlprogramm_2021,134,1,3,699,2329,925,1302,226,78,96.567299,Körper.
AFD_Wahlprogramm_2021,134,1,4,2227,2345,2344,16,117,26,96.636482,muss
AFD_Wahlprogramm_2021,134,1,5,2360,2333,2426,20,66,49,96.435974,auf
AFD_Wahlprogramm_2021,134,1,6,2446,2334,2712,0,266,49,96.45472,gefährdeten
AFD_Wahlprogramm_2021,134,2,1,2225,2403,2715,0,490,49,91.757103,Bevölkerungsgruppen
AFD_Wahlprogramm_2021,134,3,1,2227,2473,2366,0,139,49,96.727905,liegen.
AFD_Wahlprogramm_2021,134,1,1,356,2526,730,13,374,72,96.594467,Einsetzung
AFD_Wahlprogramm_2021,134,1,2,743,2526,920,14,177,56,93.104607,eines
AFD_Wahlprogramm_2021,134,1,3,934,2526,1581,0,647,71,91.472656,parlamentarischen
AFD_Wahlprogramm_2021,134,1,1,356,2623,1564,0,1208,72,91.277451,Corona-Untersuchungsausschusses
AFD_Wahlprogramm_2021,134,1,1,354,2764,471,19,117,51,96.18222,Wir
AFD_Wahlprogramm_2021,134,1,2,490,2770,693,18,203,46,96.18222,setzen
AFD_Wahlprogramm_2021,134,1,3,711,2778,825,22,114,38,96.709961,uns
AFD_Wahlprogramm_2021,134,1,4,847,2761,1015,20,168,55,96.049591,dafür
AFD_Wahlprogramm_2021,134,1,5,1035,2764,1143,24,108,60,96.478584,"ein,"
AFD_Wahlprogramm_2021,134,1,6,1167,2761,1302,22,135,55,96.589134,dass
AFD_Wahlprogramm_2021,134,1,7,1324,2764,1406,19,82,51,96.597229,im
AFD_Wahlprogramm_2021,134,1,8,1425,2761,1692,20,267,55,96.475838,Rahmen
AFD_Wahlprogramm_2021,134,1,9,1712,2764,1876,0,164,52,96.155373,eines
AFD_Wahlprogramm_2021,134,1,1,359,2858,1510,23,1151,71,85.013786,Corona-Untersuchungsausschusses
AFD_Wahlprogramm_2021,134,1,2,1533,2858,1624,21,91,55,96.705795,die
AFD_Wahlprogramm_2021,134,1,3,1645,2867,1912,0,267,62,96.704536,gesamte
AFD_Wahlprogramm_2021,134,1,1,359,2955,818,19,459,55,91.689964,Corona-Politik
AFD_Wahlprogramm_2021,134,1,2,837,2955,941,19,104,55,96.860725,der
AFD_Wahlprogramm_2021,134,1,3,960,2955,1523,23,563,71,96.456596,"Bundesregierung,"
AFD_Wahlprogramm_2021,134,1,4,1546,2955,1637,18,91,55,91.980461,die
AFD_Wahlprogramm_2021,134,1,5,1655,2955,1995,0,340,71,91.569977,Ausrufung
AFD_Wahlprogramm_2021,134,1,1,358,3052,462,19,104,55,93.291611,der
AFD_Wahlprogramm_2021,134,1,2,481,3052,779,18,298,70,92.390785,Epidemie
AFD_Wahlprogramm_2021,134,1,3,797,3069,914,19,117,38,96.373787,von
AFD_Wahlprogramm_2021,134,1,4,933,3052,1262,18,329,55,96.22982,nationaler
AFD_Wahlprogramm_2021,134,1,5,1280,3055,1600,0,320,68,96.376785,"Tragweite,"
AFD_Wahlprogramm_2021,134,1,1,359,3150,761,17,402,71,93.293335,Grundgesetz
AFD_Wahlprogramm_2021,134,1,2,778,3150,1120,24,342,55,91.867332,verankerte
AFD_Wahlprogramm_2021,134,1,3,1144,3150,1606,24,462,70,91.615967,"Corona-Gipfel,"
AFD_Wahlprogramm_2021,134,1,4,1630,3150,1733,20,103,55,96.674034,der
AFD_Wahlprogramm_2021,134,1,5,1753,3153,1979,0,226,52,96.428467,Einsatz
AFD_Wahlprogramm_2021,134,1,1,355,3247,479,20,124,55,96.026543,und
AFD_Wahlprogramm_2021,134,1,2,499,3247,590,19,91,55,96.979736,die
AFD_Wahlprogramm_2021,134,1,3,609,3247,1026,20,417,71,96.485184,Aussagekraft
AFD_Wahlprogramm_2021,134,1,4,1046,3247,1149,23,103,55,93.294937,des
AFD_Wahlprogramm_2021,134,1,5,1172,3252,1500,23,328,58,91.732956,"PCR-Tests,"
AFD_Wahlprogramm_2021,134,1,6,1523,3247,1613,20,90,55,96.775497,die
AFD_Wahlprogramm_2021,134,1,7,1633,3247,1882,20,249,71,92.959373,beliebig
AFD_Wahlprogramm_2021,134,1,8,1902,3247,2117,0,215,71,92.22477,festge-
AFD_Wahlprogramm_2021,134,1,1,358,3353,584,22,226,46,96.156799,setzten
AFD_Wahlprogramm_2021,134,1,2,606,3349,985,24,379,58,96.184113,"Grenzwerte,"
AFD_Wahlprogramm_2021,134,1,3,1009,3344,1099,23,90,55,92.782051,die
AFD_Wahlprogramm_2021,134,1,4,1122,3344,1754,22,632,70,92.256325,"Informationspolitik,"
AFD_Wahlprogramm_2021,134,1,5,1776,3344,2084,0,308,55,95.919846,fehlender
AFD_Wahlprogramm_2021,134,1,1,353,3441,952,19,599,55,72.544235,wissenschaftlicher
AFD_Wahlprogramm_2021,134,1,2,971,3441,1220,23,249,63,96.224319,"Diskurs,"
AFD_Wahlprogramm_2021,134,1,3,1243,3441,1334,0,91,55,93.298409,die
AFD_Wahlprogramm_2021,134,1,1,358,3539,462,462,104,55,93.299126,der
AFD_Wahlprogramm_2021,134,1,3,924,3539,1014,23,90,55,96.494492,die
AFD_Wahlprogramm_2021,134,1,4,1037,3539,1517,21,480,71,96.26516,Einschränkung
AFD_Wahlprogramm_2021,134,1,5,1538,3539,1642,20,104,55,96.439003,der
AFD_Wahlprogramm_2021,134,1,6,1662,3539,2079,0,417,63,96.06945,"Grundrechte,"
AFD_Wahlprogramm_2021,134,1,1,353,3636,814,21,461,70,91.462196,verpflichtende
AFD_Wahlprogramm_2021,134,1,2,835,3641,992,20,157,50,96.693466,Tests
AFD_Wahlprogramm_2021,134,1,3,1012,3636,1136,21,124,55,96.901108,und
AFD_Wahlprogramm_2021,134,1,4,1157,3639,1531,23,374,63,96.545609,Quarantäne
AFD_Wahlprogramm_2021,134,1,5,1554,3639,1729,22,175,52,96.820335,sowie
AFD_Wahlprogramm_2021,134,1,6,1751,3636,1842,21,91,55,93.297371,die
AFD_Wahlprogramm_2021,134,1,7,1863,3636,2099,0,236,70,86.046539,körper-
AFD_Wahlprogramm_2021,134,1,1,356,3733,562,21,206,63,96.163391,"lichen,"
AFD_Wahlprogramm_2021,134,1,2,583,3733,974,17,391,71,96.153053,psychischen
AFD_Wahlprogramm_2021,134,1,3,991,3733,1115,19,124,55,96.153053,und
AFD_Wahlprogramm_2021,134,1,4,1134,3733,1615,22,481,71,96.562515,psychosozialen
AFD_Wahlprogramm_2021,134,1,5,1637,3733,1907,20,270,55,96.621918,Schäden
AFD_Wahlprogramm_2021,134,1,6,1927,3733,2109,0,182,55,96.83773,durch
AFD_Wahlprogramm_2021,134,1,1,358,3830,449,465,91,55,93.234192,die
AFD_Wahlprogramm_2021,134,1,3,914,3830,1005,22,91,55,93.124191,die
AFD_Wahlprogramm_2021,134,1,4,1027,3830,1476,20,449,70,92.22049,Maskenpflicht
AFD_Wahlprogramm_2021,134,1,5,1496,3830,1652,23,156,55,93.227837,ohne
AFD_Wahlprogramm_2021,134,1,6,1675,3830,2103,0,428,55,92.069305,Gesundheits-
AFD_Wahlprogramm_2021,135,1,1,551,340,651,197,100,74,96.963158,136
AFD_Wahlprogramm_2021,135,1,2,848,343,1425,0,577,64,92.031609,Gesundheitspolitik
AFD_Wahlprogramm_2021,135,2,1,848,596,1104,18,256,71,96.100243,prüfung
AFD_Wahlprogramm_2021,135,2,2,1122,597,1246,21,124,54,96.1931,und
AFD_Wahlprogramm_2021,135,2,3,1267,597,1357,21,90,54,96.541893,die
AFD_Wahlprogramm_2021,135,2,4,1378,613,1484,19,106,53,92.593979,per
AFD_Wahlprogramm_2021,135,2,5,1503,596,2035,21,532,71,91.778885,Notfallzulassung
AFD_Wahlprogramm_2021,135,2,6,2056,599,2459,0,403,68,96.195969,eingesetzten
AFD_Wahlprogramm_2021,135,3,1,850,693,1176,21,326,70,93.288597,Impfstoffe
AFD_Wahlprogramm_2021,135,3,2,1197,702,1598,20,401,62,91.778,genauestens
AFD_Wahlprogramm_2021,135,3,3,1618,694,1967,15,349,54,96.359413,untersucht
AFD_Wahlprogramm_2021,135,3,4,1982,694,2234,22,252,54,96.002213,werden.
AFD_Wahlprogramm_2021,135,3,5,2256,696,2357,18,101,51,93.282722,Ein
AFD_Wahlprogramm_2021,135,3,6,2375,694,2594,0,219,54,92.513382,beson-
AFD_Wahlprogramm_2021,135,4,1,850,792,1019,19,169,54,92.806198,deres
AFD_Wahlprogramm_2021,135,4,2,1038,792,1417,18,379,70,96.43306,Augenmerk
AFD_Wahlprogramm_2021,135,4,3,1435,794,1508,20,73,52,96.350723,ist
AFD_Wahlprogramm_2021,135,4,4,1528,791,1631,14,103,55,96.850067,auf
AFD_Wahlprogramm_2021,135,4,5,1645,792,1736,21,91,54,96.850067,die
AFD_Wahlprogramm_2021,135,4,6,1757,792,2128,23,371,69,96.744484,persönliche
AFD_Wahlprogramm_2021,135,4,7,2151,792,2580,0,429,70,96.252625,Bereicherung
AFD_Wahlprogramm_2021,135,5,1,845,905,962,16,117,38,95.519569,von
AFD_Wahlprogramm_2021,135,5,2,978,889,1434,17,456,70,95.519569,Abgeordneten
AFD_Wahlprogramm_2021,135,5,3,1451,889,1576,20,125,54,93.289474,und
AFD_Wahlprogramm_2021,135,5,4,1596,889,2327,19,731,70,91.439499,Regierungsmitgliedern
AFD_Wahlprogramm_2021,135,5,5,2346,891,2428,0,82,51,96.650818,im
AFD_Wahlprogramm_2021,135,6,1,850,991,1093,19,243,49,96.709373,Kontext
AFD_Wahlprogramm_2021,135,6,2,1112,986,1216,20,104,54,91.791557,der
AFD_Wahlprogramm_2021,135,6,3,1236,986,1696,18,460,54,91.791557,Corona-Politik
AFD_Wahlprogramm_2021,135,6,4,1714,1002,1784,19,70,38,96.641037,zu
AFD_Wahlprogramm_2021,135,6,5,1803,986,1987,0,184,70,96.586403,legen.
AFD_Wahlprogramm_2021,135,7,1,848,1178,1370,12,522,56,96.052071,Krankenhäuser
AFD_Wahlprogramm_2021,135,7,2,1382,1179,1514,14,132,55,96.053078,und
AFD_Wahlprogramm_2021,135,7,3,1528,1178,1812,12,284,56,95.954796,Kliniken
AFD_Wahlprogramm_2021,135,7,4,1824,1179,2144,0,320,55,96.514725,brauchen
AFD_Wahlprogramm_2021,135,8,1,848,1276,1502,13,654,72,91.841095,Planungssicherheit
AFD_Wahlprogramm_2021,135,8,2,1515,1277,1646,13,131,55,96.199028,und
AFD_Wahlprogramm_2021,135,8,3,1659,1276,1801,15,142,56,96.199028,eine
AFD_Wahlprogramm_2021,135,8,4,1816,1276,2175,0,359,56,95.667458,individuell
AFD_Wahlprogramm_2021,135,9,1,847,1373,1339,15,492,56,90.456818,auskömmliche
AFD_Wahlprogramm_2021,135,9,2,1354,1373,1803,0,449,72,96.355354,Finanzierung
AFD_Wahlprogramm_2021,135,10,1,850,1513,949,19,99,52,96.354416,Die
AFD_Wahlprogramm_2021,135,10,2,968,1511,1338,23,370,54,96.174911,bestehende
AFD_Wahlprogramm_2021,135,10,3,1361,1513,1781,20,420,68,95.827515,Finanzierung
AFD_Wahlprogramm_2021,135,10,4,1801,1513,1860,20,59,51,94.216072,in
AFD_Wahlprogramm_2021,135,10,5,1880,1511,2019,20,139,54,93.106529,dem
AFD_Wahlprogramm_2021,135,10,6,2039,1515,2208,0,169,50,92.704758,DRG-
AFD_Wahlprogramm_2021,135,11,1,850,1609,1552,18,702,70,91.576096,Fallpauschalensystem
AFD_Wahlprogramm_2021,135,11,2,1570,1609,1671,20,101,54,96.399635,hat
AFD_Wahlprogramm_2021,135,11,3,1691,1609,1815,20,124,54,96.186089,sich
AFD_Wahlprogramm_2021,135,11,4,1835,1609,1917,21,82,54,93.061165,als
AFD_Wahlprogramm_2021,135,11,5,1938,1609,2302,22,364,70,92.54969,Zuteilungs-
AFD_Wahlprogramm_2021,135,11,6,2324,1609,2448,0,124,54,96.219879,und
AFD_Wahlprogramm_2021,135,12,1,851,1710,1217,19,366,66,92.174614,Sparsystem
AFD_Wahlprogramm_2021,135,12,2,1236,1708,1342,19,106,52,96.672211,mit
AFD_Wahlprogramm_2021,135,12,3,1361,1706,1465,535,104,54,93.11866,der
AFD_Wahlprogramm_2021,135,12,5,2000,1708,2301,22,301,52,96.624733,erwiesen.
AFD_Wahlprogramm_2021,135,12,6,2323,1708,2422,0,99,52,96.635872,Die
AFD_Wahlprogramm_2021,135,13,1,851,1802,1486,19,635,71,91.151756,Steuerungsfunktion
AFD_Wahlprogramm_2021,135,13,2,1505,1819,1606,20,101,38,96.731842,zur
AFD_Wahlprogramm_2021,135,13,3,1626,1805,2013,16,387,68,96.287727,Bereinigung
AFD_Wahlprogramm_2021,135,13,4,2029,1819,2146,20,117,38,96.371712,von
AFD_Wahlprogramm_2021,135,13,5,2166,1803,2554,0,388,70,96.371712,angeblichen
AFD_Wahlprogramm_2021,135,14,1,848,1894,1373,18,525,75,91.82431,Überkapazitäten
AFD_Wahlprogramm_2021,135,14,2,1391,1902,1717,16,326,67,91.843765,potenziert
AFD_Wahlprogramm_2021,135,14,3,1733,1899,2189,18,456,71,91.843765,Verwerfungen
AFD_Wahlprogramm_2021,135,14,4,2207,1900,2331,0,124,54,96.094772,und
AFD_Wahlprogramm_2021,135,15,1,847,1998,1257,20,410,70,93.276695,beschleunigt
AFD_Wahlprogramm_2021,135,15,2,1277,1998,1702,20,425,54,92.41571,Kliniksterben
AFD_Wahlprogramm_2021,135,15,3,1722,1998,2150,22,428,54,96.589142,insbesondere
AFD_Wahlprogramm_2021,135,15,4,2172,2000,2254,18,82,51,96.832664,im
AFD_Wahlprogramm_2021,135,15,5,2272,1998,2605,0,333,54,96.316925,ländlichen
AFD_Wahlprogramm_2021,135,16,1,850,2100,1046,0,196,49,95.275375,Raum.
AFD_Wahlprogramm_2021,135,17,1,850,2291,949,18,99,52,93.270599,Die
AFD_Wahlprogramm_2021,135,17,2,967,2288,1083,22,116,54,92.855385,AfD
AFD_Wahlprogramm_2021,135,17,3,1105,2288,1324,20,219,55,96.658348,fordert
AFD_Wahlprogramm_2021,135,17,4,1344,2289,1434,23,90,54,96.098495,die
AFD_Wahlprogramm_2021,135,17,5,1457,2288,1819,21,362,71,96.098495,Einführung
AFD_Wahlprogramm_2021,135,17,6,1840,2291,2004,23,164,52,91.122116,eines
AFD_Wahlprogramm_2021,135,17,7,2027,2289,2596,0,569,70,90.750511,Individualbudgets
AFD_Wahlprogramm_2021,135,18,1,849,2385,941,19,92,55,96.887733,für
AFD_Wahlprogramm_2021,135,18,2,960,2386,1462,20,502,62,96.310257,"Krankenhäuser,"
AFD_Wahlprogramm_2021,135,18,3,1482,2402,1589,19,107,38,96.72467,um
AFD_Wahlprogramm_2021,135,18,4,1608,2386,1759,20,151,54,96.266235,auch
AFD_Wahlprogramm_2021,135,18,5,1779,2388,1838,20,59,51,92.511261,in
AFD_Wahlprogramm_2021,135,18,6,1858,2386,2469,0,611,54,91.31665,strukturschwachen
AFD_Wahlprogramm_2021,135,19,1,851,2484,1136,15,285,54,92.757042,Gebieten
AFD_Wahlprogramm_2021,135,19,2,1151,2484,1547,17,396,54,92.674072,wohnortnah
AFD_Wahlprogramm_2021,135,19,3,1564,2484,2021,23,457,69,93.302505,beispielsweise
AFD_Wahlprogramm_2021,135,19,4,2044,2483,2619,0,575,55,90.876373,Notfalleinrichtun-
AFD_Wahlprogramm_2021,135,20,1,849,2597,976,19,127,54,96.275131,"gen,"
AFD_Wahlprogramm_2021,135,20,2,995,2581,1386,20,391,70,96.367966,Abteilungen
AFD_Wahlprogramm_2021,135,20,3,1406,2580,1498,20,92,55,96.762245,für
AFD_Wahlprogramm_2021,135,20,4,1518,2580,1909,20,391,55,96.570076,Geburtshilfe
AFD_Wahlprogramm_2021,135,20,5,1929,2581,2053,19,124,54,96.664696,und
AFD_Wahlprogramm_2021,135,20,6,2072,2581,2501,22,429,54,96.664696,insbesondere
AFD_Wahlprogramm_2021,135,20,7,2523,2581,2614,0,91,54,96.350029,die
AFD_Wahlprogramm_2021,135,21,1,850,2680,1166,23,316,52,96.137321,stationäre
AFD_Wahlprogramm_2021,135,21,2,1189,2678,1573,16,384,70,96.295982,Behandlung
AFD_Wahlprogramm_2021,135,21,3,1589,2694,1706,20,117,38,96.580315,von
AFD_Wahlprogramm_2021,135,21,4,1726,2678,1982,20,256,54,96.098198,Kindern
AFD_Wahlprogramm_2021,135,21,5,2002,2694,2072,20,70,38,96.641609,zu
AFD_Wahlprogramm_2021,135,21,6,2092,2678,2505,0,413,70,95.752953,ermöglichen.
AFD_Wahlprogramm_2021,135,22,1,237,2863,308,11,71,73,93.006035,Die
AFD_Wahlprogramm_2021,135,22,2,319,2862,401,10,82,74,85.115082,AfD
